"timestamp","open","high","low","close","marketCap","volume"
"2025-01-09T21:03:24.812Z",0.6763600662411656,0.8084413297218901,0.6763600662411656,0.8084413297218901,0,621482.793082247
"2025-01-10T00:03:45.199Z",0.8655201955746853,1.0713418529998426,0.5250117817169995,1.0713418529998426,0,4458820.609617491
"2025-01-11T00:03:43.676Z",1.0974718608555378,1.8336502147222526,0.9423893194645637,1.8336502147222526,0,11110885.75427124
"2025-01-12T00:03:59.806Z",1.7830274361734357,2.0599443562135877,1.637900799174259,1.7539058627309834,0,11598604.867213039
"2025-01-13T00:03:54.046Z",1.5615907312583766,1.5615907312583766,1.0508418918379463,1.0517693980615028,0,8255456.642450399
"2025-01-14T00:03:34.664Z",1.054043041721746,1.363188734039969,0.9043079176417649,0.9043100412908929,0,4727817.052355578
"2025-01-15T00:03:14.410Z",0.8463403806155186,1.333201390238123,0.8202045328542068,1.1641466894270707,0,4885582.934356867
"2025-01-16T00:04:11.863Z",1.2126353804977303,1.5007476813458291,0.762343719258807,0.762343719258807,0,3374583.7989153476
"2025-01-17T00:03:54.582Z",0.3563075540459591,0.8144253301575826,0.3563075540459591,0.6520290241608016,654290.5779723235,6333418.717614982
"2025-01-18T00:03:53.604Z",0.5877394832509943,0.617960401749934,0.24885632208371838,0.24885632208371838,245003.9036377832,2060625.4309473145
"2025-01-19T00:02:32.248Z",0.25858008789332665,0.32665674385581533,0.25858008789332665,0.32665674385581533,324121.6075295381,1358634.723658688
"2025-01-20T00:01:16.082Z",0.3190383728033637,0.448758079244455,0.3190383728033637,0.38327101098503286,380655.51976295374,798018.0416644885
"2025-01-21T00:03:57.099Z",0.38405862032162624,0.40621647910315184,0.31338407799177304,0.32381798896022423,321571.62994869926,530489.3975628989
"2025-01-22T00:03:56.865Z",0.33922087136640605,0.351814064233931,0.20095808467218707,0.2155379518958259,213893.187837451,513932.1499183325
"2025-01-23T00:04:01.175Z",0.21431423798761365,0.3127961323322897,0.21147161916128543,0.3127961323322897,309524.0938516251,729712.9667401726
"2025-01-24T00:03:46.001Z",0.20225036364146212,0.20494397277727794,0.12079115276462114,0.1620823735379963,162466.30424833833,768076.7268476988
"2025-01-25T00:03:50.042Z",0.16133334338245311,0.16747975246165211,0.10961387729665414,0.10961387729665414,108763.17965325416,404717.87450207555
"2025-01-26T00:00:54.954Z",0.10630528743274434,0.1536550543613777,0.08958439964631662,0.15215207981013962,150971.24925359804,314416.11076185224
"2025-01-27T00:03:57.203Z",0.1496435939210908,0.1504245209628959,0.13499548962385213,0.1504245209628959,149304.67229602626,245984.35947129814
"2025-01-28T00:03:42.671Z",0.14892407239179972,0.1506735724720023,0.14055205148593966,0.1408435121932695,139750.44581457804,85956.92750501384
"2025-01-29T00:04:01.936Z",0.14065282849666338,0.1516913853118069,0.14065282849666338,0.14261665800919038,141509.83049911464,82678.28950981982
"2025-01-30T00:03:20.793Z",0.1410942782033806,0.14315354010919495,0.11732021065893833,0.12574664763553836,124818.47810633287,107527.7425902772
"2025-01-31T00:00:46.964Z",0.1250732749490979,0.12592431264460027,0.08237377619989622,0.08634563324544141,85972.1235515129,166938.76404556213
"2025-02-01T00:03:50.042Z",0.08665803892373536,0.08719972247934843,0.08172903639230807,0.08172903639230807,81094.74901582817,148794.53995519344
"2025-02-02T00:08:25.181Z",0.08116767208586285,0.08219557100246987,0.07524177893881619,0.07524177893881619,74657.83824073066,9379.799880904815
"2025-02-03T00:03:48.179Z",0.07558066985724911,0.07558066985724911,0.057841241325432405,0.0628040516789669,62316.6384054206,38405.98836892122
"2025-02-04T00:03:52.506Z",0.0630955533059374,0.06872571740089167,0.06261807419519637,0.06817991982950071,67615.5824527453,51414.18524282688
"2025-02-05T00:03:59.326Z",0.07036953561966276,0.07064276609576793,0.06434675792400112,0.06434675792400112,64018.94678272744,47128.78368465741
"2025-02-06T00:04:11.665Z",0.06515136982756858,0.06646442374608745,0.06318749939182307,0.0636372025161638,63143.323277985284,15825.839066234867
"2025-02-07T00:03:54.938Z",0.06326925259053012,0.06550836325775544,0.059202827524721155,0.059202827524721155,58743.36283740249,25288.55130787919
"2025-02-08T00:04:01.745Z",0.060632914613347924,0.06431541138952478,0.059771754410345754,0.06431541138952478,60625.645399233574,11190.482441953827
"2025-02-09T00:03:56.396Z",0.06551044852136474,0.06723944940857347,0.05872954500650142,0.06018096253041177,59957.92407640075,26044.579026730957
"2025-02-10T00:03:54.791Z",0.06044060921616491,0.0668750321660172,0.05681088323332413,0.06507964123440427,64574.567435385296,57465.37395109542
"2025-02-11T00:08:48.741Z",0.0652200784697331,0.0666842917712991,0.06352308747369659,0.06373951260379042,63346.194937494896,18762.204310292287
"2025-02-12T00:04:23.043Z",0.06374313033384452,0.06463125125522882,0.062131971896305795,0.06446386782390631,63933.60775693123,4886.038983668696
"2025-02-13T00:04:23.407Z",0.06422306918226321,0.06460803789443685,0.060097342895657435,0.060097342895657435,59718.30434494765,13830.532816624496
"2025-02-14T00:03:52.772Z",0.06031715603471386,0.06125992453667723,0.0542252159156784,0.0542252159156784,53804.38176100765,15982.644114019244
"2025-02-15T00:03:59.715Z",0.05458474921754385,0.05465239134674211,0.05381783606411117,0.054085029962075114,53604.07155701202,8160.327249714432
"2025-02-16T00:03:47.308Z",0.054029001870105654,0.054237275016283136,0.05397471176127786,0.054237275016283136,53795.03948515502,25.160782034931724
"2025-02-17T21:04:02.744Z",0.05410963335111353,0.05492424781993868,0.05410963335111353,0.05433569619569345,54188.09610659943,348.69617410410785
"2025-02-18T00:04:09.575Z",0.054377410945831914,0.054377410945831914,0.049760649882073245,0.050574977931101224,50207.003349579165,5845.671192143951
"2025-02-19T00:04:45.982Z",0.05085119845440918,0.051554411324189094,0.05034832376358901,0.05146080363063656,51061.423684814814,6948.517340671009
"2025-02-20T00:04:46.909Z",0.050348789696065814,0.05068543830031115,0.04549580928026498,0.0456858079139674,45331.24688494685,26402.41712930649
"2025-02-21T00:04:58.188Z",0.04578482059227094,0.047020508839200684,0.04363651358973953,0.043767418990946015,43432.50824023747,12738.79487895389
"2025-02-22T00:02:14.150Z",0.044030081255947436,0.04458477844506015,0.04309224797201943,0.044283991407871696,43940.30967650601,5625.540261824876
"2025-02-23T00:02:08.397Z",0.04425588848172583,0.04516881070855353,0.04399266101603528,0.04488967511162077,44439.754641538915,2232.1011446999487
"2025-02-24T00:04:54.907Z",0.04519367266599283,0.04519367266599283,0.04001135746213024,0.04001135746213024,40088.45429840043,1932.210722177368
"2025-02-25T00:04:16.288Z",0.03956112805919586,0.03968284783468278,0.03756070308703933,0.03903545285331336,38614.61283920923,2198.7857546296423
"2025-02-26T00:04:10.695Z",0.03917072548418082,0.03917072548418082,0.03594123809125415,0.036957892622771715,36671.06769754685,5445.986883947539
"2025-02-27T00:04:15.197Z",0.03655930304100411,0.03655930304100411,0.033289052060694505,0.033840246350508134,33274.96189438195,15417.827864438856
"2025-02-28T00:04:52.040Z",0.03420962596919566,0.03420962596919566,0.031134691815568962,0.03277170466677142,32588.974494082184,6122.655853684071
